Plane 1; Type_plane 1;Estela 1;Clasification 1;SID 1;Time_1;Plane 2; Type_plane 2; Estela 2; Clasification 2; SID 2; Time_2; Interval time (s); Delta_U (NM); Delta_V (NM); Distance_between (NM); Minima_radar; Minima_Estela; Minima_LoA; Radar Condition; Estela Condition; LoA Condition
VLG21CW ;A20N;Media;R;Misma_SID_G1;58402;VLG5BQ  ;A320;Media;R;Misma_SID_G3;58402;0;1,93115030767781;4,95793391872619;5,32072305449295;3.0;N/A;3;True; N/A ;True
VLG21CW ;A20N;Media;R;Misma_SID_G1;58406;VLG5BQ  ;A320;Media;R;Misma_SID_G3;58406;0;2,21469038600139;4,87590850160027;5,35527553351052;3.0;N/A;3;True; N/A ;True
VLG21CW ;A20N;Media;R;Misma_SID_G1;58410;VLG5BQ  ;A320;Media;R;Misma_SID_G3;58410;0;2,52167286444311;4,77452246762794;5,39949364392959;3.0;N/A;3;True; N/A ;True
VLG21CW ;A20N;Media;R;Misma_SID_G1;58414;VLG5BQ  ;A320;Media;R;Misma_SID_G3;58414;0;2,8332770264679;4,67119541563939;5,46325455138263;3.0;N/A;3;True; N/A ;True
VLG21CW ;A20N;Media;R;Misma_SID_G1;58418;VLG5BQ  ;A320;Media;R;Misma_SID_G3;58417;-1;3,1298163581191;4,56047689307592;5,53112262717782;3.0;N/A;3;True; N/A ;True
VLG21CW ;A20N;Media;R;Misma_SID_G1;58418;VLG5BQ  ;A320;Media;R;Misma_SID_G3;58421;3;3,1465254067557;4,32413505816214;5,34774784613846;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58425;TAP1037 ;E190;Media;R;Misma_SID_G2;58426;1;0,726019061752517;3,19012894427186;3,27167353857169;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58429;TAP1037 ;E190;Media;R;Misma_SID_G2;58430;1;0,594157223784435;3,36549816426949;3,41751530274839;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58433;TAP1037 ;E190;Media;R;Misma_SID_G2;58434;1;0,483540619182438;3,54618793770677;3,57897447246994;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58437;TAP1037 ;E190;Media;R;Misma_SID_G2;58438;1;0,3812193499142;3,73194726609546;3,7513388085795;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58441;TAP1037 ;E190;Media;R;Misma_SID_G2;58442;1;0,291208941445753;3,90641403527857;3,91722404697271;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58445;TAP1037 ;E190;Media;R;Misma_SID_G2;58446;1;0,217019488260508;4,07068354066993;4,07643472414361;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58449;TAP1037 ;E190;Media;R;Misma_SID_G2;58450;1;0,140568487403964;4,22083808626963;4,22314819747171;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58453;TAP1037 ;E190;Media;R;Misma_SID_G2;58454;1;0,0702818823967704;4,37304671646999;4,37358120853285;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58457;TAP1037 ;E190;Media;R;Misma_SID_G2;58458;1;0,00951602038199439;4,5077877376898;4,50776737896226;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58461;TAP1037 ;E190;Media;R;Misma_SID_G2;58462;1;0,0199273870592513;4,61883373513407;4,61884625972531;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58465;TAP1037 ;E190;Media;R;Misma_SID_G2;58466;1;0,0161514459939411;4,72974616717347;4,72974315541582;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58469;TAP1037 ;E190;Media;R;Misma_SID_G2;58470;1;0,034275773538031;4,83713764921028;4,83722825915734;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58473;TAP1037 ;E190;Media;R;Misma_SID_G2;58474;1;0,110802269058954;4,95022316191039;4,95143190404341;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58477;TAP1037 ;E190;Media;R;Misma_SID_G2;58478;1;0,207159459190301;5,06846389665227;5,07266407709647;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58481;TAP1037 ;E190;Media;R;Misma_SID_G2;58482;1;0,307520448867777;5,1815923201326;5,19067777505539;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58485;TAP1037 ;E190;Media;R;Misma_SID_G2;58486;1;0,403819480662523;5,29462320548713;5,30996812252854;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58489;TAP1037 ;E190;Media;R;Misma_SID_G2;58490;1;0,495226233851223;5,41203441821047;5,43461215896632;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58493;TAP1037 ;E190;Media;R;Misma_SID_G2;58494;1;0,573898805621464;5,53320671954943;5,5628560135954;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58497;TAP1037 ;E190;Media;R;Misma_SID_G2;58498;1;0,613724233569005;5,65310281131584;5,68628586466167;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58501;TAP1037 ;E190;Media;R;Misma_SID_G2;58502;1;0,596324038403782;5,76419663359697;5,79492651047828;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58505;TAP1037 ;E190;Media;R;Misma_SID_G2;58506;1;0,520316525007729;5,86570682906686;5,88870501447647;3.0;N/A;3;True; N/A ;True
VLG5BQ  ;A320;Media;R;Misma_SID_G3;58509;TAP1037 ;E190;Media;R;Misma_SID_G2;58509;0;0,381110978689488;5,95448563866199;5,96663566347572;3.0;N/A;3;True; N/A ;True
TAP1037 ;E190;Media;R;Misma_SID_G2;58533;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58534;1;0,33687748430027;3,56774698077488;3,58358847577239;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58537;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58538;1;0,219093021706161;3,66168155565857;3,66820284231414;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58541;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58542;1;0,138906513245903;3,72491026102992;3,72747218546428;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58545;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58546;1;0,0627627336982748;3,80044680907575;3,80093803258515;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58549;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58550;1;0,023457839460356;3,86628392926549;3,86632824427406;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58553;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58554;1;0,0151964927415484;3,90789402850202;3,90789700510968;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58557;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58558;1;0,0705176958527645;3,94006777291312;3,94067243421311;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58561;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58562;1;0,19381100868145;3,93426735809623;3,93901229011781;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58565;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58566;1;0,370183386741573;3,90427622668112;3,92176078380683;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58569;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58570;1;0,597915427123979;3,83700682728638;3,88328829278208;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58574;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58574;0;0,864404629425986;3,75055810983274;3,84885544037936;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58578;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58578;0;1,1524194171437;3,64669644596935;3,82443106680174;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58582;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58582;0;1,45344483719393;3,51909689096847;3,80740754718273;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58586;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58586;0;1,76291237456674;3,37264938327492;3,80557873378087;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58590;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58590;0;2,07984613269702;3,2262148880147;3,83849246172891;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58594;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58593;-1;2,37454021666756;3,0673229688446;3,87900880145791;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58598;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58597;-1;2,63380594547088;2,89953170882384;3,91714361592413;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58602;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58601;-1;2,87564860187648;2,72620881922671;3,96249476984078;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58606;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58605;-1;3,11891620340968;2,56030657806297;4,03517051329206;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58610;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58609;-1;3,36670019042301;2,39614320647209;4,13230708473304;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58614;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58613;-1;3,61553712830792;2,23546181825785;4,2507861824007;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58618;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58617;-1;3,86064693612679;2,07118416731579;4,38111611075796;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58622;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58621;-1;4,10780463469465;1,91872271912271;4,53379836173984;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58626;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58625;-1;4,34918685567006;1,7670947217889;4,69444509944109;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58630;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58629;-1;4,59126869659758;1,62019737506626;4,86873131097017;3.0;N/A;5;True; N/A ;False
TAP1037 ;E190;Media;R;Misma_SID_G2;58630;VLG7AQ  ;A320;Media;R;Misma_SID_G2;58633;3;4,55183814603284;1,37670517981944;4,7554517055486;3.0;N/A;5;True; N/A ;False
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58621;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58622;1;0,551904298213962;4,30327608120052;4,33849005602253;3.0;N/A;5;True; N/A ;False
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58625;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58626;1;0,457098258737275;4,45997104820414;4,48330034641229;3.0;N/A;5;True; N/A ;False
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58629;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58630;1;0,392129805095514;4,58092724266601;4,59764655257999;3.0;N/A;5;True; N/A ;False
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58633;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58634;1;0,334481792405221;4,71340848638623;4,72522820743742;3.0;N/A;5;True; N/A ;False
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58637;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58638;1;0,301580149845535;4,81440047906761;4,82380350672851;3.0;N/A;5;True; N/A ;False
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58641;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58642;1;0,287512885870157;4,9101146945809;4,91849179637803;3.0;N/A;5;True; N/A ;False
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58645;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58646;1;0,297921278390934;4,99276318293583;5,0016105152172;3.0;N/A;5;True; N/A ;True
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58649;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58650;1;0,32240499242295;5,06717012613711;5,07738320785237;3.0;N/A;5;True; N/A ;True
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58653;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58654;1;0,372183925848017;5,13622529076073;5,14965908019673;3.0;N/A;5;True; N/A ;True
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58657;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58658;1;0,447533219126623;5,20051663459711;5,21970418333244;3.0;N/A;5;True; N/A ;True
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58661;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58662;1;0,55650878566048;5,24933552750022;5,2787189590564;3.0;N/A;5;True; N/A ;True
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58665;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58666;1;0,717729326305502;5,27301351630566;5,32160251828266;3.0;N/A;5;True; N/A ;True
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58669;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58670;1;0,918680883568332;5,28194620172682;5,36121026349687;3.0;N/A;5;True; N/A ;True
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58673;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58674;1;1,14521274765476;5,26593047564435;5,38898706064041;3.0;N/A;5;True; N/A ;True
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58677;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58678;1;1,39372299984644;5,23809245826191;5,42030646000735;3.0;N/A;5;True; N/A ;True
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58681;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58681;0;1,61994363124214;5,17973358766224;5,42710865609339;3.0;N/A;5;True; N/A ;True
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58685;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58685;0;1,83465678081816;5,1287965704691;5,44703362930608;3.0;N/A;5;True; N/A ;True
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58689;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58689;0;2,05013475894574;5,07600347924129;5,47435146796303;3.0;N/A;5;True; N/A ;True
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58694;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58693;-1;2,26622549290259;5,02145136205783;5,50912122004302;3.0;N/A;5;True; N/A ;True
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58698;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58697;-1;2,4869769279844;4,97115614565903;5,55851748221356;3.0;N/A;5;True; N/A ;True
VLG7AQ  ;A320;Media;R;Misma_SID_G2;58698;VLG8KH  ;A20N;Media;R;Misma_SID_G2;58701;3;2,45129607068366;4,73567462225955;5,33246346718493;3.0;N/A;5;True; N/A ;True
VLG8KH  ;A20N;Media;R;Misma_SID_G2;58709;VLG3KP  ;A321;Media;R;Misma_SID_G1;58710;1;0,364703719050869;4,12767838406871;4,14372747463934;3.0;N/A;3;True; N/A ;True
VLG8KH  ;A20N;Media;R;Misma_SID_G2;58713;VLG3KP  ;A321;Media;R;Misma_SID_G1;58714;1;0,251971687008403;4,29041969420294;4,29778078691588;3.0;N/A;3;True; N/A ;True
VLG8KH  ;A20N;Media;R;Misma_SID_G2;58717;VLG3KP  ;A321;Media;R;Misma_SID_G1;58718;1;0,150431886473083;4,45308764601583;4,45559611096933;3.0;N/A;3;True; N/A ;True
VLG8KH  ;A20N;Media;R;Misma_SID_G2;58721;VLG3KP  ;A321;Media;R;Misma_SID_G1;58722;1;0,0814671719538538;4,58212518002336;4,58281758663933;3.0;N/A;3;True; N/A ;True
VLG8KH  ;A20N;Media;R;Misma_SID_G2;58725;VLG3KP  ;A321;Media;R;Misma_SID_G1;58726;1;0,0168628525909504;4,70478888259544;4,70478737545719;3.0;N/A;3;True; N/A ;True
VLG8KH  ;A20N;Media;R;Misma_SID_G2;58729;VLG3KP  ;A321;Media;R;Misma_SID_G1;58730;1;0,0196165428184329;4,80807435661694;4,80808272707286;3.0;N/A;3;True; N/A ;True
VLG8KH  ;A20N;Media;R;Misma_SID_G2;58733;VLG3KP  ;A321;Media;R;Misma_SID_G1;58734;1;0,046312640317911;4,9141367411764;4,91432333516006;3.0;N/A;3;True; N/A ;True
VLG8KH  ;A20N;Media;R;Misma_SID_G2;58737;VLG3KP  ;A321;Media;R;Misma_SID_G1;58738;1;0,105447548374489;5,02196465256534;5,02303996041969;3.0;N/A;3;True; N/A ;True
VLG8KH  ;A20N;Media;R;Misma_SID_G2;58741;VLG3KP  ;A321;Media;R;Misma_SID_G1;58742;1;0,186053645096923;5,12393236659187;5,12727747826144;3.0;N/A;3;True; N/A ;True
VLG8KH  ;A20N;Media;R;Misma_SID_G2;58745;VLG3KP  ;A321;Media;R;Misma_SID_G1;58746;1;0,254523058302308;5,22603477341123;5,23219737412322;3.0;N/A;3;True; N/A ;True
VLG8KH  ;A20N;Media;R;Misma_SID_G2;58749;VLG3KP  ;A321;Media;R;Misma_SID_G1;58750;1;0,320944322142406;5,31936448056904;5,32900594851779;3.0;N/A;3;True; N/A ;True
VLG8KH  ;A20N;Media;R;Misma_SID_G2;58753;VLG3KP  ;A321;Media;R;Misma_SID_G1;58754;1;0,3699827240223;5,40983441189235;5,42243933107993;3.0;N/A;3;True; N/A ;True
VLG8KH  ;A20N;Media;R;Misma_SID_G2;58757;VLG3KP  ;A321;Media;R;Misma_SID_G1;58758;1;0,413286071503219;5,51009243282396;5,52553769241747;3.0;N/A;3;True; N/A ;True
VLG8KH  ;A20N;Media;R;Misma_SID_G2;58761;VLG3KP  ;A321;Media;R;Misma_SID_G1;58762;1;0,47074320859209;5,60495688325153;5,62465775211749;3.0;N/A;3;True; N/A ;True
VLG8KH  ;A20N;Media;R;Misma_SID_G2;58765;VLG3KP  ;A321;Media;R;Misma_SID_G1;58766;1;0,567120259069153;5,68619384065056;5,71437261788019;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58790;IBE30LC ;A320;Media;R;Misma_SID_G2;58790;0;0,903670108762679;3,51433405801586;3,62863053820386;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58794;IBE30LC ;A320;Media;R;Misma_SID_G2;58794;0;0,883593827683601;3,62849363198985;3,73450050659631;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58798;IBE30LC ;A320;Media;R;Misma_SID_G2;58798;0;0,898333107441346;3,72933116175796;3,83597406601412;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58802;IBE30LC ;A320;Media;R;Misma_SID_G2;58802;0;0,944900996085973;3,82702640752885;3,94192151836982;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58806;IBE30LC ;A320;Media;R;Misma_SID_G2;58806;0;1,0217916038234;3,92630819211516;4,05705822539198;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58810;IBE30LC ;A320;Media;R;Misma_SID_G2;58810;0;1,11540536045541;4,02025905896245;4,17209417048919;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58814;IBE30LC ;A320;Media;R;Misma_SID_G2;58814;0;1,21529101801848;4,11729147132525;4,29287411857267;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58818;IBE30LC ;A320;Media;R;Misma_SID_G2;58818;0;1,31544797216538;4,20897245106625;4,40971531258114;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58822;IBE30LC ;A320;Media;R;Misma_SID_G2;58822;0;1,41636081504158;4,29967491049063;4,52692046533844;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58826;IBE30LC ;A320;Media;R;Misma_SID_G2;58826;0;1,51902967866709;4,38037776548904;4,63625693076716;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58830;IBE30LC ;A320;Media;R;Misma_SID_G2;58830;0;1,64962317951386;4,447342150709;4,7433973197006;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58834;IBE30LC ;A320;Media;R;Misma_SID_G2;58834;0;1,82371795332304;4,48552593373604;4,84206485104763;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58838;IBE30LC ;A320;Media;R;Misma_SID_G2;58838;0;2,01317309275013;4,49197901047186;4,92244221811785;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58842;IBE30LC ;A320;Media;R;Misma_SID_G2;58842;0;2,22878463341304;4,45730072075615;4,98344291928686;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58846;IBE30LC ;A320;Media;R;Misma_SID_G2;58846;0;2,45258300134198;4,39979198039974;5,03716408519165;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58850;IBE30LC ;A320;Media;R;Misma_SID_G2;58850;0;2,67835081963871;4,30973277513459;5,07415489959016;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58854;IBE30LC ;A320;Media;R;Misma_SID_G2;58853;-1;2,9050254977245;4,20786113055035;5,11321384318308;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58858;IBE30LC ;A320;Media;R;Misma_SID_G2;58857;-1;3,11986606699247;4,10989709468935;5,1598938989363;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58862;IBE30LC ;A320;Media;R;Misma_SID_G2;58861;-1;3,32612560235211;4,02839771903779;5,22405824257542;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58866;IBE30LC ;A320;Media;R;Misma_SID_G2;58865;-1;3,52507042179377;3,95536057856739;5,29817728931419;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58870;IBE30LC ;A320;Media;R;Misma_SID_G2;58869;-1;3,72334651617562;3,87862574452794;5,37649816610224;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58874;IBE30LC ;A320;Media;R;Misma_SID_G2;58873;-1;3,91973169417263;3,80975333925225;5,46609590330974;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58878;IBE30LC ;A320;Media;R;Misma_SID_G2;58877;-1;4,11572441887058;3,7452024530922;5,56465803369506;3.0;N/A;3;True; N/A ;True
VLG3KP  ;A321;Media;R;Misma_SID_G1;58878;IBE30LC ;A320;Media;R;Misma_SID_G2;58881;3;4,07541712374242;3,50292220827427;5,37393763434306;3.0;N/A;3;True; N/A ;True
IBE30LC ;A320;Media;R;Misma_SID_G2;58869;EJU17YE ;A319;Media;R;Misma_SID_G1;58870;1;0,322414690448195;3,63481721550181;3,64906051763407;3.0;N/A;3;True; N/A ;True
IBE30LC ;A320;Media;R;Misma_SID_G2;58873;EJU17YE ;A319;Media;R;Misma_SID_G1;58874;1;0,209879376818957;3,80577899891194;3,81153330983951;3.0;N/A;3;True; N/A ;True
IBE30LC ;A320;Media;R;Misma_SID_G2;58877;EJU17YE ;A319;Media;R;Misma_SID_G1;58878;1;0,101408357019665;3,96091357319693;3,96218275735146;3.0;N/A;3;True; N/A ;True
IBE30LC ;A320;Media;R;Misma_SID_G2;58881;EJU17YE ;A319;Media;R;Misma_SID_G1;58882;1;0,0172792962802113;4,10497221894731;4,10497957623963;3.0;N/A;3;True; N/A ;True
IBE30LC ;A320;Media;R;Misma_SID_G2;58885;EJU17YE ;A319;Media;R;Misma_SID_G1;58886;1;0,045953888940101;4,22712572241331;4,22734635225598;3.0;N/A;3;True; N/A ;True
