Plane 1; Type_plane 1;Estela 1;Clasification 1;SID 1;Time_1;Plane 2; Type_plane 2; Estela 2; Clasification 2; SID 2; Time_2; Interval time (s); Delta_U (NM); Delta_V (NM); Distance_between (NM); Minima_radar; Minima_Estela; Minima_LoA; Radar Condition; Estela Condition; LoA Condition
VLG86KT ;A320;Media;R;Misma_SID_G3;43688;THY7DT  ;A21N;Media;R;Misma_SID_G3;43688;0;1,53234260472312;6,31973701462498;6,50285704842654;3.0;0;5;True; True ;True
VLG86KT ;A320;Media;R;Misma_SID_G3;43692;THY7DT  ;A21N;Media;R;Misma_SID_G3;43692;0;1,85434524419177;6,17772758248044;6,45003212147011;3.0;0;5;True; True ;True
VLG86KT ;A320;Media;R;Misma_SID_G3;43696;THY7DT  ;A21N;Media;R;Misma_SID_G3;43696;0;2,17035261816608;6,03058679237396;6,40924391387437;3.0;0;5;True; True ;True
VLG86KT ;A320;Media;R;Misma_SID_G3;43700;THY7DT  ;A21N;Media;R;Misma_SID_G3;43700;0;2,4852648932445;5,86817668909649;6,37275758553933;3.0;0;5;True; True ;True
VLG86KT ;A320;Media;R;Misma_SID_G3;43704;THY7DT  ;A21N;Media;R;Misma_SID_G3;43704;0;2,78840156939653;5,70745867963088;6,3521860718895;3.0;0;5;True; True ;True
THY7DT  ;A21N;Media;R;Misma_SID_G3;43800;VJT547  ;CL60;Media;HP;Misma_SID_G1;43800;0;0,495831344151149;6,40299768509158;6,42216693002687;3.0;0;5;True; True ;True
THY7DT  ;A21N;Media;R;Misma_SID_G3;43804;VJT547  ;CL60;Media;HP;Misma_SID_G1;43804;0;0,4245845868655;6,51104633243899;6,52487520298825;3.0;0;5;True; True ;True
THY7DT  ;A21N;Media;R;Misma_SID_G3;43808;VJT547  ;CL60;Media;HP;Misma_SID_G1;43808;0;0,379017948731136;6,61343519860746;6,62428711120227;3.0;0;5;True; True ;True
THY7DT  ;A21N;Media;R;Misma_SID_G3;43812;VJT547  ;CL60;Media;HP;Misma_SID_G1;43812;0;0,361875304680421;6,70241112956956;6,71217317162746;3.0;0;5;True; True ;True
THY7DT  ;A21N;Media;R;Misma_SID_G3;43816;VJT547  ;CL60;Media;HP;Misma_SID_G1;43816;0;0,363468644510302;6,78898686126138;6,79870958770279;3.0;0;5;True; True ;True
THY7DT  ;A21N;Media;R;Misma_SID_G3;43820;VJT547  ;CL60;Media;HP;Misma_SID_G1;43820;0;0,372752323756796;6,87982582396593;6,88991637561549;3.0;0;5;True; True ;True
THY7DT  ;A21N;Media;R;Misma_SID_G3;43824;VJT547  ;CL60;Media;HP;Misma_SID_G1;43824;0;0,382378765637085;6,97631553772528;6,98678695841782;3.0;0;5;True; True ;True
THY7DT  ;A21N;Media;R;Misma_SID_G3;43828;VJT547  ;CL60;Media;HP;Misma_SID_G1;43828;0;0,381436845936975;7,07378106941839;7,08405764272852;3.0;0;5;True; True ;True
THY7DT  ;A21N;Media;R;Misma_SID_G3;43832;VJT547  ;CL60;Media;HP;Misma_SID_G1;43832;0;0,368430262170939;7,17432322050277;7,18377717710736;3.0;0;5;True; True ;True
THY7DT  ;A21N;Media;R;Misma_SID_G3;43836;VJT547  ;CL60;Media;HP;Misma_SID_G1;43836;0;0,348876876740029;7,28024867857727;7,28860315129381;3.0;0;5;True; True ;True
THY7DT  ;A21N;Media;R;Misma_SID_G3;43840;VJT547  ;CL60;Media;HP;Misma_SID_G1;43840;0;0,318974263577701;7,38342062004812;7,39030747894678;3.0;0;5;True; True ;True
AVA019  ;B788;Pesada;R;Misma_SID_G1;44520;DAL169  ;B763;Pesada;R;Misma_SID_G1;44520;0;0,730421969969516;3,66955624190675;3,7415450373784;3.0;4;5;True; False ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44524;DAL169  ;B763;Pesada;R;Misma_SID_G1;44524;0;0,652020606303097;3,72180993208863;3,77849176810502;3.0;4;5;True; False ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44528;DAL169  ;B763;Pesada;R;Misma_SID_G1;44528;0;0,592509330132202;3,75261806196595;3,79910642458023;3.0;4;5;True; False ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44532;DAL169  ;B763;Pesada;R;Misma_SID_G1;44532;0;0,571343227797691;3,77143040056935;3,81446200011076;3.0;4;5;True; False ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44536;DAL169  ;B763;Pesada;R;Misma_SID_G1;44536;0;0,569088190967822;3,77908212847476;3,82169113127374;3.0;4;5;True; False ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44540;DAL169  ;B763;Pesada;R;Misma_SID_G1;44540;0;0,615516986548933;3,79020864344231;3,83986233106801;3.0;4;5;True; False ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44544;DAL169  ;B763;Pesada;R;Misma_SID_G1;44544;0;0,689025163307118;3,79047748467358;3,85259331327455;3.0;4;5;True; False ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44548;DAL169  ;B763;Pesada;R;Misma_SID_G1;44548;0;0,787675092505877;3,80350593071509;3,88421026932619;3.0;4;5;True; False ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44552;DAL169  ;B763;Pesada;R;Misma_SID_G1;44552;0;0,896753309954729;3,82628034778573;3,9299602795405;3.0;4;5;True; False ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44556;DAL169  ;B763;Pesada;R;Misma_SID_G1;44556;0;1,00277408685888;3,85800785972125;3,98619875507314;3.0;4;5;True; False ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44560;DAL169  ;B763;Pesada;R;Misma_SID_G1;44560;0;1,0883721297686;3,88794917974908;4,0374128742511;3.0;4;5;True; True ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44564;DAL169  ;B763;Pesada;R;Misma_SID_G1;44564;0;1,15982923821994;3,91056518038774;4,07893661287974;3.0;4;5;True; True ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44568;DAL169  ;B763;Pesada;R;Misma_SID_G1;44568;0;1,26178586621906;3,92727373267342;4,12499485375883;3.0;4;5;True; True ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44572;DAL169  ;B763;Pesada;R;Misma_SID_G1;44572;0;1,40960867264944;3,91066133057398;4,15695425190789;3.0;4;5;True; True ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44576;DAL169  ;B763;Pesada;R;Misma_SID_G1;44576;0;1,57439746147837;3,85931765722541;4,1681003042251;3.0;4;5;True; True ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44580;DAL169  ;B763;Pesada;R;Misma_SID_G1;44580;0;1,74909364289056;3,79700622142333;4,18050054624176;3.0;4;5;True; True ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44584;DAL169  ;B763;Pesada;R;Misma_SID_G1;44584;0;1,93081475957501;3,7331311888958;4,20289354008632;3.0;4;5;True; True ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44588;DAL169  ;B763;Pesada;R;Misma_SID_G1;44588;0;2,1000081798195;3,66409208310699;4,22322212875384;3.0;4;5;True; True ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44592;DAL169  ;B763;Pesada;R;Misma_SID_G1;44592;0;2,26704549210739;3,59466484563159;4,24983653988057;3.0;4;5;True; True ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44596;DAL169  ;B763;Pesada;R;Misma_SID_G1;44596;0;2,43390552647308;3,53091992724696;4,28850692484294;3.0;4;5;True; True ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44600;DAL169  ;B763;Pesada;R;Misma_SID_G1;44600;0;2,5908998136695;3,46223961373392;4,32433405131716;3.0;4;5;True; True ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44604;DAL169  ;B763;Pesada;R;Misma_SID_G1;44604;0;2,74682355475307;3,39690568434018;4,36852467879592;3.0;4;5;True; True ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44608;DAL169  ;B763;Pesada;R;Misma_SID_G1;44608;0;2,89756479426299;3,32399850635246;4,40963125523957;3.0;4;5;True; True ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44612;DAL169  ;B763;Pesada;R;Misma_SID_G1;44612;0;3,04591197785961;3,24256397409602;4,44879769184597;3.0;4;5;True; True ;False
AVA019  ;B788;Pesada;R;Misma_SID_G1;44616;DAL169  ;B763;Pesada;R;Misma_SID_G1;44616;0;3,18815613389672;3,15998225110547;4,4888559078461;3.0;4;5;True; True ;False
DAL169  ;B763;Pesada;R;Misma_SID_G1;44664;EJU4214 ;A320;Media;R;Misma_SID_G3;44664;0;2,71820574327461;7,37864535343744;7,86339937397148;3.0;5;3;True; True ;True
DAL169  ;B763;Pesada;R;Misma_SID_G1;44668;EJU4214 ;A320;Media;R;Misma_SID_G3;44668;0;2,82477628147228;7,39790156861607;7,91885778754111;3.0;5;3;True; True ;True
DAL169  ;B763;Pesada;R;Misma_SID_G1;44672;EJU4214 ;A320;Media;R;Misma_SID_G3;44672;0;2,97544857987977;7,35904562659517;7,93781120875384;3.0;5;3;True; True ;True
DAL169  ;B763;Pesada;R;Misma_SID_G1;44676;EJU4214 ;A320;Media;R;Misma_SID_G3;44676;0;3,15007062580846;7,29518998685313;7,94624073961163;3.0;5;3;True; True ;True
DAL169  ;B763;Pesada;R;Misma_SID_G1;44680;EJU4214 ;A320;Media;R;Misma_SID_G3;44680;0;3,35306257630614;7,22152746693479;7,96200273777386;3.0;5;3;True; True ;True
DAL169  ;B763;Pesada;R;Misma_SID_G1;44684;EJU4214 ;A320;Media;R;Misma_SID_G3;44684;0;3,57455371443848;7,15361820560075;7,99697991049799;3.0;5;3;True; True ;True
DAL169  ;B763;Pesada;R;Misma_SID_G1;44688;EJU4214 ;A320;Media;R;Misma_SID_G3;44688;0;3,80878411220933;7,09324527542386;8,05114680966265;3.0;5;3;True; True ;True
DAL169  ;B763;Pesada;R;Misma_SID_G1;44692;EJU4214 ;A320;Media;R;Misma_SID_G3;44692;0;4,04950545727371;7,04845018142973;8,12890794686386;3.0;5;3;True; True ;True
DAL169  ;B763;Pesada;R;Misma_SID_G1;44696;EJU4214 ;A320;Media;R;Misma_SID_G3;44696;0;4,29106102275135;7,01370417840508;8,22224123965922;3.0;5;3;True; True ;True
DAL169  ;B763;Pesada;R;Misma_SID_G1;44700;EJU4214 ;A320;Media;R;Misma_SID_G3;44700;0;4,53564992207205;6,98937063781874;8,33207189889736;3.0;5;3;True; True ;True
DAL169  ;B763;Pesada;R;Misma_SID_G1;44704;EJU4214 ;A320;Media;R;Misma_SID_G3;44704;0;4,77627590672415;6,96551374536774;8,44577961315949;3.0;5;3;True; True ;True
DAL169  ;B763;Pesada;R;Misma_SID_G1;44708;EJU4214 ;A320;Media;R;Misma_SID_G3;44708;0;5,01742137650496;6,94418518717406;8,5671596917051;3.0;5;3;True; True ;True
DAL169  ;B763;Pesada;R;Misma_SID_G1;44712;EJU4214 ;A320;Media;R;Misma_SID_G3;44712;0;5,26494148090282;6,91183287543042;8,68867322985574;3.0;5;3;True; True ;True
DAL169  ;B763;Pesada;R;Misma_SID_G1;44716;EJU4214 ;A320;Media;R;Misma_SID_G3;44716;0;5,51722484063203;6,86329398739404;8,80593971700273;3.0;5;3;True; True ;True
DAL169  ;B763;Pesada;R;Misma_SID_G1;44720;EJU4214 ;A320;Media;R;Misma_SID_G3;44720;0;5,77559520611052;6,79820842013869;8,92037766624773;3.0;5;3;True; True ;True
EJU4214 ;A320;Media;R;Misma_SID_G3;44756;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44756;0;0,483598481929779;4,02201899842188;4,05098806655751;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44760;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44761;1;0,326125413614573;4,15356038467118;4,16634391937525;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44764;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44765;1;0,151270940876707;4,2611813954535;4,26386559151584;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44768;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44768;0;0,0690304135947279;4,35083994547625;4,3513875291857;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44772;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44772;0;0,292079951648041;4,40523272286534;4,41490498660598;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44776;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44776;0;0,530775771893445;4,42767447383131;4,45937486271859;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44780;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44780;0;0,773419111737461;4,41392140824481;4,48116941440096;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44784;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44784;0;1,01442506788461;4,36973688054785;4,48594010476876;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44788;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44788;0;1,2500534270121;4,31112211773;4,48869774927712;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44792;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44792;0;1,46872144940101;4,24891311746558;4,49559844466804;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44796;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44796;0;1,6602388193207;4,18098329135727;4,49855690414026;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44800;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44800;0;1,83777253259563;4,12149877310603;4,51266661944769;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44804;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44804;0;1,99764252124629;4,06536945338461;4,52965831329516;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44808;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44808;0;2,15945992900566;4,00074360674827;4,54634101139788;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44812;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44812;0;2,34447352347537;3,92789113329652;4,57437261898355;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44816;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44816;0;2,57250505453369;3,83665924393379;4,61927877591989;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44820;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44820;0;2,8248743003549;3,74886460376496;4,69402818804568;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44824;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44824;0;3,09329690180317;3,66209392064865;4,79368518014658;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44828;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44828;0;3,37799365001112;3,57992515186478;4,9220631032596;3.0;0;5;True; True ;False
EJU4214 ;A320;Media;R;Misma_SID_G3;44832;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44832;0;3,66552635279673;3,4968715082175;5,06598399010801;3.0;0;5;True; True ;True
EJU4214 ;A320;Media;R;Misma_SID_G3;44836;VLG76QJ ;A20N;Media;R;Misma_SID_G3;44836;0;3,96044499835642;3,41645867816937;5,23042201783424;3.0;0;5;True; True ;True
VLG76QJ ;A20N;Media;R;Misma_SID_G3;44844;RYR3YF  ;B738;Media;R;Misma_SID_G2;44845;1;0,384663213297113;4,03359939842314;4,05189954152661;3.0;0;3;True; True ;True
VLG76QJ ;A20N;Media;R;Misma_SID_G3;44848;RYR3YF  ;B738;Media;R;Misma_SID_G2;44849;1;0,22234472046836;4,19604232024158;4,20192911981847;3.0;0;3;True; True ;True
VLG76QJ ;A20N;Media;R;Misma_SID_G3;44852;RYR3YF  ;B738;Media;R;Misma_SID_G2;44853;1;0,0231494308413893;4,34514192412474;4,34520358981426;3.0;0;3;True; True ;True
VLG76QJ ;A20N;Media;R;Misma_SID_G3;44856;RYR3YF  ;B738;Media;R;Misma_SID_G2;44857;1;0,188006069088473;4,46085338725741;4,46481345910666;3.0;0;3;True; True ;True
VLG76QJ ;A20N;Media;R;Misma_SID_G3;44860;RYR3YF  ;B738;Media;R;Misma_SID_G2;44861;1;0,407428396214151;4,56308037413467;4,58123350189167;3.0;0;3;True; True ;True
VLG76QJ ;A20N;Media;R;Misma_SID_G3;44864;RYR3YF  ;B738;Media;R;Misma_SID_G2;44865;1;0,625544168898593;4,61622479370584;4,65841570206734;3.0;0;3;True; True ;True
VLG76QJ ;A20N;Media;R;Misma_SID_G3;44868;RYR3YF  ;B738;Media;R;Misma_SID_G2;44869;1;0,863690524053478;4,64372268716033;4,72335915600194;3.0;0;3;True; True ;True
VLG76QJ ;A20N;Media;R;Misma_SID_G3;44872;RYR3YF  ;B738;Media;R;Misma_SID_G2;44872;0;1,09289435199685;4,63659600450221;4,76365831830878;3.0;0;3;True; True ;True
VLG76QJ ;A20N;Media;R;Misma_SID_G3;44876;RYR3YF  ;B738;Media;R;Misma_SID_G2;44876;0;1,31141059508514;4,60531855607892;4,78839814049192;3.0;0;3;True; True ;True
VLG76QJ ;A20N;Media;R;Misma_SID_G3;44880;RYR3YF  ;B738;Media;R;Misma_SID_G2;44880;0;1,51391325784869;4,56459662881865;4,80910342331215;3.0;0;3;True; True ;True
VLG76QJ ;A20N;Media;R;Misma_SID_G3;44884;RYR3YF  ;B738;Media;R;Misma_SID_G2;44884;0;1,69482229650704;4,53229921713966;4,83881791457605;3.0;0;3;True; True ;True
VLG76QJ ;A20N;Media;R;Misma_SID_G3;44888;RYR3YF  ;B738;Media;R;Misma_SID_G2;44888;0;1,87000337873687;4,49401029879926;4,86754981507135;3.0;0;3;True; True ;True
VLG76QJ ;A20N;Media;R;Misma_SID_G3;44892;RYR3YF  ;B738;Media;R;Misma_SID_G2;44892;0;2,03077427719564;4,45996838033019;4,90054712439995;3.0;0;3;True; True ;True
VLG76QJ ;A20N;Media;R;Misma_SID_G3;44896;RYR3YF  ;B738;Media;R;Misma_SID_G2;44896;0;2,19334496553506;4,43057943255716;4,94376336873404;3.0;0;3;True; True ;True
VLG76QJ ;A20N;Media;R;Misma_SID_G3;44900;RYR3YF  ;B738;Media;R;Misma_SID_G2;44900;0;2,35878250040269;4,40615004726432;4,99780082868588;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;44916;VLG2912 ;A320;Media;R;Misma_SID_G1;44917;1;0,198883748288296;2,73902859645557;2,74623968319128;3.0;0;3;False; True ;False
RYR3YF  ;B738;Media;R;Misma_SID_G2;44920;VLG2912 ;A320;Media;R;Misma_SID_G1;44921;1;0,0699445719730925;2,82109895763229;2,82196590551737;3.0;0;3;False; True ;False
RYR3YF  ;B738;Media;R;Misma_SID_G2;44924;VLG2912 ;A320;Media;R;Misma_SID_G1;44925;1;0,00481542349677966;2,88582752286376;2,88583154047866;3.0;0;3;False; True ;False
RYR3YF  ;B738;Media;R;Misma_SID_G2;44928;VLG2912 ;A320;Media;R;Misma_SID_G1;44929;1;0,0691697385836854;2,94492538999466;2,94573759954462;3.0;0;3;False; True ;False
RYR3YF  ;B738;Media;R;Misma_SID_G2;44932;VLG2912 ;A320;Media;R;Misma_SID_G1;44932;0;0,114937257980937;2,99021274395734;2,99242089743356;3.0;0;3;False; True ;False
RYR3YF  ;B738;Media;R;Misma_SID_G2;44936;VLG2912 ;A320;Media;R;Misma_SID_G1;44936;0;0,151657071142353;3,02395030181478;3,02775086410246;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;44940;VLG2912 ;A320;Media;R;Misma_SID_G1;44940;0;0,175565293700579;3,04599587540171;3,05105130165266;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;44944;VLG2912 ;A320;Media;R;Misma_SID_G1;44944;0;0,172477569248059;3,05803229336903;3,0628924269686;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;44948;VLG2912 ;A320;Media;R;Misma_SID_G1;44948;0;0,142221457249256;3,06424460437969;3,06754330668242;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;44952;VLG2912 ;A320;Media;R;Misma_SID_G1;44952;0;0,0959952930518675;3,06929898619708;3,07079979206697;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;44956;VLG2912 ;A320;Media;R;Misma_SID_G1;44956;0;0,0313533412676712;3,07666395565526;3,07682370766297;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;44960;VLG2912 ;A320;Media;R;Misma_SID_G1;44960;0;0,0362638004397837;3,08002420490852;3,08023768012221;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;44964;VLG2912 ;A320;Media;R;Misma_SID_G1;44964;0;0,0924754566068664;3,08182446359412;3,08321159417933;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;44968;VLG2912 ;A320;Media;R;Misma_SID_G1;44968;0;0,124011005593601;3,08414361623223;3,08663580214031;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;44972;VLG2912 ;A320;Media;R;Misma_SID_G1;44972;0;0,141307847500009;3,08299440993881;3,0862311059736;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;44976;VLG2912 ;A320;Media;R;Misma_SID_G1;44976;0;0,221433561787332;3,07311248349086;3,08107986888903;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;44980;VLG2912 ;A320;Media;R;Misma_SID_G1;44980;0;0,318966335492242;3,03702933430322;3,05373323992054;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;44984;VLG2912 ;A320;Media;R;Misma_SID_G1;44984;0;0,440910652816111;2,9683638536544;3,00093088415057;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;44988;VLG2912 ;A320;Media;R;Misma_SID_G1;44988;0;0,588919530094046;2,85820459554078;2,91824600109323;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;44992;VLG2912 ;A320;Media;R;Misma_SID_G1;44992;0;0,750865721778935;2,7184394490231;2,82023268014318;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;44996;VLG2912 ;A320;Media;R;Misma_SID_G1;44996;0;0,927511140268305;2,54109392504841;2,70507583095923;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;45000;VLG2912 ;A320;Media;R;Misma_SID_G1;45000;0;1,10284261260888;2,34459995527123;2,59102504396307;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;45004;VLG2912 ;A320;Media;R;Misma_SID_G1;45004;0;1,28867128318253;2,14581906138263;2,5030407747962;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;45008;VLG2912 ;A320;Media;R;Misma_SID_G1;45008;0;1,47380627322752;1,95423937827369;2,44768390087452;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;45012;VLG2912 ;A320;Media;R;Misma_SID_G1;45012;0;1,6723699257611;1,76620403597694;2,4323441091448;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;45016;VLG2912 ;A320;Media;R;Misma_SID_G1;45016;0;1,87644517722505;1,57802290161919;2,45177543448942;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;45020;VLG2912 ;A320;Media;R;Misma_SID_G1;45020;0;2,0898148956283;1,39930843839696;2,51503288323609;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;45024;VLG2912 ;A320;Media;R;Misma_SID_G1;45024;0;2,29750434030044;1,22093711745376;2,60177125022083;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;45028;VLG2912 ;A320;Media;R;Misma_SID_G1;45028;0;2,50033928678353;1,05324905795597;2,71312184155417;3.0;0;3;True; True ;True
RYR3YF  ;B738;Media;R;Misma_SID_G2;45032;VLG2912 ;A320;Media;R;Misma_SID_G1;45032;0;2,68727547309754;0,892963459519457;2,83175443998038;3.0;0;3;True; True ;True
VLG2912 ;A320;Media;R;Misma_SID_G1;45032;GES481Y ;F2TH;Media;HP;Misma_SID_G2;45033;1;1,77007540668358;5,84142007331025;6,10371652505406;3.0;0;5;True; True ;True
